Timestamp
2024-06-21 11:41:47.000022
2024-06-21 11:41:48.002040,3476,0,0,52,0
2024-06-21 11:41:49.018168,3477,0,0,52,0
2024-06-21 11:41:50.047753,3477,0,0,52,0
2024-06-21 11:41:51.018586,3478,0,0,52,0
2024-06-21 11:41:52.057084,3478,0,0,52,0
2024-06-21 11:41:53.063635,3479,0,0,52,0
2024-06-21 11:41:54.035811,3479,0,0,52,0
2024-06-21 11:41:55.068347,3479,0,0,52,0
2024-06-21 11:41:56.054840,3480,0,0,52,0
2024-06-21 11:41:57.043393,3480,0,0,52,0
2024-06-21 11:41:58.079720,3480,0,0,52,0
2024-06-21 11:41:59.062988,3480,0,0,52,0
2024-06-21 11:42:00.072495,3480,0,0,52,0
2024-06-21 11:42:01.092059,3480,0,0,52,0
2024-06-21 11:42:02.069545,3480,0,0,52,0
2024-06-21 11:42:03.077011,3481,0,0,52,0
2024-06-21 11:42:04.080092,3481,0,0,52,0
2024-06-21 11:42:05.110602,3482,0,0,52,0
2024-06-21 11:42:06.087204,3482,0,0,52,0
2024-06-21 11:42:07.126557,3482,0,0,52,0
2024-06-21 11:42:08.097737,3482,0,0,52,0
2024-06-21 11:42:09.109517,3482,0,0,52,0
2024-06-21 11:42:10.103468,3482,0,0,52,0
2024-06-21 11:42:11.134573,3482,0,0,52,0
2024-06-21 11:42:12.141255,3482,0,0,52,0
2024-06-21 11:42:13.216502,3482,0,0,52,0
2024-06-21 11:42:15.172327,3482,0,0,52,0
2024-06-21 11:42:16.244835,3482,0,0,52,0
2024-06-21 11:42:18.172637,3712,0,0,351,0
2024-06-21 11:42:20.198646,4106,0,0,1002,0
2024-06-21 11:42:22.178190,3710,0,0,599,0
2024-06-21 11:42:23.193801,3710,0,0,204,0
2024-06-21 11:42:24.225681,3870,0,0,904,0
2024-06-21 11:42:26.197935,3710,0,0,606,0
2024-06-21 11:42:27.192605,3558,0,0,52,0
2024-06-21 11:42:29.176293,3710,0,0,128,0
2024-06-21 11:42:30.202505,3482,0,0,52,0
2024-06-21 11:42:32.188395,3482,0,0,52,0
2024-06-21 11:42:33.211904,3482,0,0,52,0
2024-06-21 11:42:35.181986,3482,0,0,52,0
2024-06-21 11:42:37.183737,3482,0,0,52,0
2024-06-21 11:42:39.202302,3482,0,0,52,0
2024-06-21 11:42:40.193767,3482,0,0,52,0
2024-06-21 11:42:42.176639,3482,0,0,52,0
2024-06-21 11:42:43.183855,3482,0,0,52,0
2024-06-21 11:42:45.166337,3482,0,0,52,0
2024-06-21 11:42:46.210877,3482,0,0,52,0
2024-06-21 11:42:48.216323,3482,0,0,52,0
2024-06-21 11:42:49.245445,3482,0,0,52,0
2024-06-21 11:42:50.224448,3482,0,0,52,0
2024-06-21 11:42:51.251920,3482,0,0,52,0
2024-06-21 11:42:52.264577,3482,0,0,52,0
2024-06-21 11:42:54.765119
2024-06-21 11:42:55.778282,3482,0,0,52,0
2024-06-21 11:42:56.799992,3482,0,0,52,0
2024-06-21 11:42:57.791940,3482,0,0,52,0
2024-06-21 11:42:58.796744,3482,0,0,52,0
2024-06-21 11:42:59.787284,3482,0,0,52,0
2024-06-21 11:43:00.792441,3482,0,0,52,0
2024-06-21 11:43:01.806621,3482,0,0,52,0
2024-06-21 11:43:02.825155,3482,0,0,52,0
2024-06-21 11:43:03.823531,3482,0,0,52,0
2024-06-21 11:43:04.796519,3482,0,0,52,0
2024-06-21 11:43:05.826565,3482,0,0,52,0
2024-06-21 11:43:06.816055,3482,0,0,52,0
2024-06-21 11:43:07.832578,3482,0,0,52,0
2024-06-21 11:43:08.826331,3482,0,0,52,0
2024-06-21 11:43:09.858530,3482,0,0,52,0
2024-06-21 11:43:10.834071,3482,0,0,52,0
2024-06-21 11:43:11.866980,3482,0,0,52,0
2024-06-21 11:43:12.866005,3482,0,0,52,0
2024-06-21 11:43:13.884314,3482,0,0,52,0
2024-06-21 11:43:14.868129,3482,0,0,52,0
2024-06-21 11:43:15.863200,3482,0,0,52,0
2024-06-21 11:43:16.871175,3482,0,0,52,0
2024-06-21 11:43:17.908315,3482,0,0,52,0
2024-06-21 11:43:18.883622,3482,0,0,52,0
2024-06-21 11:43:19.894451,3482,0,0,52,0
2024-06-21 11:43:20.922466,3482,0,0,52,0
2024-06-21 11:43:21.894088,3482,0,0,52,0
2024-06-21 11:43:22.920348,3482,0,0,52,0
2024-06-21 11:43:23.905863,3558,0,0,128,0
2024-06-21 11:43:24.929038,3634,0,0,204,0
